Supplier_ID,Country,Sector,Year,Renewable_Energy_%,Emissions_Scope1_tCO2e,Emissions_Scope2_tCO2e,Emissions_Scope3_tCO2e,Data_Confidence,Recycled_Materials_%,Traceability_Score
SUP00296,Thailand,Displays,2022,77,280,695,11560,0.77,4,0.82
SUP00296,Thailand,Displays,2023,77,290,733,12016,0.66,11,0.74
SUP00296,Thailand,Displays,2024,70,394,865,11623,0.94,0,0.76
SUP00297,Vietnam,Assembly,2020,71,84,582,10892,0.76,5,0.83
SUP00297,Vietnam,Assembly,2021,72,168,515,10489,0.85,8,0.85
SUP00297,Vietnam,Assembly,2022,70,15,550,10944,1.0,9,0.91
SUP00297,Vietnam,Assembly,2023,70,252,453,9961,0.84,6,0.81
SUP00297,Vietnam,Assembly,2024,72,99,452,10605,0.83,0,0.88
SUP00298,China,Packaging,2020,37,88,208,3775,0.71,8,0.68
SUP00298,China,Packaging,2021,33,106,341,4360,0.59,10,0.67
SUP00298,China,Packaging,2022,36,154,304,4256,0.75,13,0.75
SUP00298,China,Packaging,2023,36,67,180,3916,0.68,19,0.68
SUP00298,China,Packaging,2024,40,12,283,4437,0.69,3,0.64
SUP00299,China,Displays,2020,22,326,803,12149,0.74,45,0.72
SUP00299,China,Displays,2021,17,326,928,12002,0.63,52,0.67
SUP00299,China,Displays,2022,16,319,667,11800,0.63,53,0.7
SUP00299,China,Displays,2023,19,389,578,11856,0.74,40,0.74
SUP00299,China,Displays,2024,23,374,683,11884,0.64,52,0.69
SUP00300,USA,Textiles,2020,58,618,844,6636,0.5,33,0.47
SUP00300,USA,Textiles,2021,51,614,879,6785,0.6,28,0.5
SUP00300,USA,Textiles,2022,53,515,836,6417,0.38,25,0.38
SUP00300,USA,Textiles,2023,56,540,905,6890,0.48,27,0.54
SUP00300,USA,Textiles,2024,54,548,834,6741,0.49,23,0.44
SUP00301,USA,Packaging,2020,79,81,373,4108,0.63,16,0.61
SUP00301,USA,Packaging,2021,82,85,333,4234,0.61,23,0.59
SUP00301,USA,Packaging,2022,74,49,256,3873,0.57,24,0.64
SUP00301,USA,Packaging,2023,76,102,417,4494,0.64,25,0.65
SUP00301,USA,Packaging,2024,73,72,370,3871,0.65,16,0.66
SUP00302,Germany,Semiconductors,2020,49,333,1266,15118,0.81,51,0.8
SUP00302,Germany,Semiconductors,2021,43,447,1227,15042,0.87,52,0.88
SUP00302,Germany,Semiconductors,2022,40,389,1280,15245,0.83,52,0.78
SUP00302,Germany,Semiconductors,2023,49,412,1565,14407,0.85,44,0.8
SUP00302,Germany,Semiconductors,2024,42,408,1274,15228,0.76,42,0.83
SUP00303,India,Batteries,2020,2,658,1562,14651,0.75,11,0.74
SUP00303,India,Batteries,2021,3,624,1268,15006,0.88,0,0.85
SUP00303,India,Batteries,2022,0,755,1503,15222,0.84,15,0.79
SUP00303,India,Batteries,2023,0,645,1567,15010,0.86,3,0.82
SUP00303,India,Batteries,2024,2,814,1464,15046,0.67,5,0.72
SUP00304,Thailand,Batteries,2020,67,688,1297,14803,0.34,0,0.34
SUP00304,Thailand,Batteries,2021,69,816,1580,15642,0.42,11,0.47
SUP00304,Thailand,Batteries,2022,70,855,1507,15790,0.37,12,0.41
SUP00304,Thailand,Batteries,2023,68,796,1537,15092,0.36,0,0.37
SUP00304,Thailand,Batteries,2024,68,746,1397,15078,0.6,12,0.51
SUP00305,Mexico,Assembly,2020,52,57,617,10736,0.48,50,0.6
SUP00305,Mexico,Assembly,2021,46,48,381,10397,0.59,41,0.6
SUP00305,Mexico,Assembly,2022,48,45,700,10001,0.39,56,0.46
SUP00305,Mexico,Assembly,2023,47,142,629,10567,0.56,48,0.58
SUP00305,Mexico,Assembly,2024,52,26,539,10750,0.54,50,0.55
SUP00306,Mexico,Textiles,2020,19,734,666,7312,0.5,51,0.53
SUP00306,Mexico,Textiles,2021,20,578,936,6869,0.53,60,0.5
SUP00306,Mexico,Textiles,2022,19,614,821,6932,0.38,62,0.42
SUP00306,Mexico,Textiles,2023,22,605,748,6886,0.53,48,0.49
SUP00306,Mexico,Textiles,2024,23,659,884,6738,0.49,55,0.45
SUP00307,Vietnam,Semiconductors,2020,2,442,1532,14819,0.6,57,0.63
SUP00307,Vietnam,Semiconductors,2021,0,352,1315,14895,0.64,66,0.61
SUP00307,Vietnam,Semiconductors,2022,2,346,1365,14847,0.59,56,0.67
SUP00307,Vietnam,Semiconductors,2023,0,376,1367,15244,0.72,60,0.65
SUP00307,Vietnam,Semiconductors,2024,4,412,1334,15575,0.64,57,0.67
SUP00308,India,Batteries,2020,38,743,1398,15158,0.56,38,0.54
SUP00308,India,Batteries,2021,43,729,1349,14921,0.54,48,0.57
SUP00308,India,Batteries,2022,38,735,1420,15396,0.64,41,0.6
SUP00308,India,Batteries,2023,37,736,1570,15607,0.7,39,0.61
SUP00308,India,Batteries,2024,35,820,1279,14684,0.59,39,0.51
SUP00309,Thailand,Assembly,2020,7,143,548,10981,0.92,56,0.95
SUP00309,Thailand,Assembly,2021,5,172,468,10847,0.87,58,0.91
SUP00309,Thailand,Assembly,2022,11,75,683,10522,0.89,63,0.9
SUP00309,Thailand,Assembly,2023,5,100,655,10846,0.92,54,0.91
SUP00309,Thailand,Assembly,2024,4,86,559,10171,0.75,47,0.83
SUP00310,China,Assembly,2020,26,-6,646,10642,0.55,53,0.5
SUP00310,China,Assembly,2021,26,154,532,10379,0.53,45,0.5
SUP00310,China,Assembly,2022,30,31,641,10262,0.45,51,0.44
SUP00310,China,Assembly,2023,30,106,593,10833,0.38,63,0.38
SUP00310,China,Assembly,2024,24,76,433,10587,0.53,49,0.5
SUP00311,India,Semiconductors,2020,11,346,1351,14984,0.39,20,0.4
SUP00311,India,Semiconductors,2021,12,405,1481,15146,0.33,18,0.37
SUP00311,India,Semiconductors,2022,7,298,1450,15013,0.49,28,0.47
SUP00311,India,Semiconductors,2023,14,403,1476,15498,0.43,24,0.48
SUP00311,India,Semiconductors,2024,7,411,1336,15491,0.51,32,0.48
SUP00312,USA,Batteries,2020,6,790,1511,15180,0.37,12,0.39
SUP00312,USA,Batteries,2021,1,763,1537,14767,0.42,28,0.51
SUP00312,USA,Batteries,2022,0,839,1256,14730,0.58,17,0.46
SUP00312,USA,Batteries,2023,5,815,1424,15560,0.44,15,0.44
SUP00312,USA,Batteries,2024,0,679,1479,14845,0.47,24,0.41
SUP00313,Mexico,Batteries,2020,24,808,1478,14986,0.74,7,0.66
SUP00313,Mexico,Batteries,2021,21,849,1473,14597,0.51,7,0.58
SUP00313,Mexico,Batteries,2022,21,708,1324,14585,0.7,18,0.64
SUP00313,Mexico,Batteries,2023,20,747,1360,14195,0.69,7,0.64
SUP00313,Mexico,Batteries,2024,17,786,1326,15242,0.69,3,0.7
SUP00314,India,Batteries,2020,25,753,1551,14796,0.75,16,0.79
SUP00314,India,Batteries,2021,18,818,1363,15195,0.75,16,0.82
SUP00314,India,Batteries,2022,21,745,1333,15069,0.84,6,0.88
SUP00314,India,Batteries,2023,16,755,1401,15236,0.82,16,0.77
SUP00314,India,Batteries,2024,23,721,1248,14661,0.93,15,0.8
SUP00315,USA,Displays,2020,26,373,724,12315,0.6,19,0.51
SUP00315,USA,Displays,2021,24,365,703,11967,0.54,28,0.51
SUP00315,USA,Displays,2022,20,272,703,12084,0.52,32,0.5
SUP00315,USA,Displays,2023,25,373,655,12075,0.56,23,0.55
SUP00315,USA,Displays,2024,18,276,725,12269,0.34,22,0.39
SUP00316,India,Assembly,2020,66,59,501,10143,0.61,23,0.56
SUP00316,India,Assembly,2021,65,95,625,10995,0.68,18,0.6
SUP00316,India,Assembly,2022,71,62,514,9851,0.44,17,0.54
SUP00316,India,Assembly,2023,70,76,533,10659,0.58,22,0.57
SUP00316,India,Assembly,2024,64,44,522,10745,0.57,24,0.53
SUP00317,Mexico,Semiconductors,2020,67,377,1461,14908,0.66,0,0.63
SUP00317,Mexico,Semiconductors,2021,67,360,1666,14821,0.71,5,0.61
SUP00317,Mexico,Semiconductors,2022,65,446,1456,15216,0.63,0,0.65
SUP00317,Mexico,Semiconductors,2023,59,476,1330,15372,0.83,14,0.75
SUP00317,Mexico,Semiconductors,2024,62,397,1434,14825,0.65,8,0.6
SUP00318,Mexico,Semiconductors,2020,73,397,1532,15622,0.54,33,0.58
SUP00318,Mexico,Semiconductors,2021,74,388,1362,14952,0.59,29,0.64
SUP00318,Mexico,Semiconductors,2022,79,432,1470,14767,0.6,28,0.58
SUP00318,Mexico,Semiconductors,2023,76,391,1493,15142,0.6,25,0.56
SUP00318,Mexico,Semiconductors,2024,74,346,1378,14859,0.57,23,0.6
SUP00319,Thailand,Textiles,2020,46,667,720,6832,0.66,0,0.63
SUP00319,Thailand,Textiles,2021,41,596,728,7164,0.54,2,0.56
SUP00319,Thailand,Textiles,2022,42,659,749,6792,0.48,7,0.56
SUP00319,Thailand,Textiles,2023,49,660,978,6860,0.53,6,0.52
SUP00319,Thailand,Textiles,2024,46,569,735,6975,0.5,12,0.5
SUP00320,USA,Textiles,2020,18,568,878,7706,0.93,14,0.92
SUP00320,USA,Textiles,2021,22,538,858,6862,0.93,26,0.93
SUP00320,USA,Textiles,2022,24,673,843,7111,0.93,30,0.91
SUP00320,USA,Textiles,2023,22,555,884,7409,0.78,12,0.81
SUP00320,USA,Textiles,2024,17,654,710,7020,0.91,30,0.85
SUP00321,India,Displays,2020,59,354,804,12185,0.31,24,0.37
SUP00321,India,Displays,2021,58,258,932,11983,0.25,37,0.31
SUP00321,India,Displays,2022,54,353,768,12008,0.42,26,0.33
SUP00321,India,Displays,2023,56,278,539,12054,0.29,25,0.37
SUP00321,India,Displays,2024,62,161,877,12085,0.43,43,0.43
SUP00322,Vietnam,Displays,2020,78,406,805,11699,0.89,39,0.94
SUP00322,Vietnam,Displays,2021,80,374,752,12308,0.86,42,0.87
SUP00322,Vietnam,Displays,2022,80,328,608,11695,0.92,27,0.91
SUP00322,Vietnam,Displays,2023,73,358,874,12030,0.82,32,0.87
SUP00322,Vietnam,Displays,2024,75,262,867,12243,0.87,33,0.91
SUP00323,Germany,Semiconductors,2020,29,419,1462,15145,0.5,45,0.48
SUP00323,Germany,Semiconductors,2021,35,378,1255,15396,0.4,49,0.49
SUP00323,Germany,Semiconductors,2022,31,362,1404,15105,0.43,49,0.41
SUP00323,Germany,Semiconductors,2023,33,485,1458,14855,0.38,53,0.36
SUP00323,Germany,Semiconductors,2024,30,490,1456,15565,0.45,60,0.49
SUP00324,USA,Textiles,2020,16,637,853,7058,0.84,14,0.85
SUP00324,USA,Textiles,2021,14,573,758,6926,0.86,15,0.84
SUP00324,USA,Textiles,2022,16,546,781,7005,0.87,14,0.91
SUP00324,USA,Textiles,2023,13,544,882,6914,0.87,14,0.88
SUP00324,USA,Textiles,2024,16,685,915,7035,0.92,4,0.89
SUP00325,China,Displays,2020,17,358,811,11746,0.6,22,0.63
SUP00325,China,Displays,2021,13,313,723,12192,0.72,27,0.65
SUP00325,China,Displays,2022,16,290,771,11669,0.73,38,0.67
SUP00325,China,Displays,2023,22,295,833,12229,0.66,34,0.62
SUP00325,China,Displays,2024,15,370,697,12299,0.58,22,0.62
SUP00326,India,Displays,2020,4,318,863,12383,0.74,57,0.8
SUP00326,India,Displays,2021,12,236,705,11828,0.69,58,0.74
SUP00326,India,Displays,2022,4,281,556,11934,0.81,57,0.78
SUP00326,India,Displays,2023,7,335,758,12656,0.82,49,0.82
SUP00326,India,Displays,2024,9,218,986,12575,0.79,56,0.8
SUP00327,China,Displays,2020,2,349,688,11845,0.78,52,0.67
SUP00327,China,Displays,2021,10,359,748,11922,0.66,62,0.63
SUP00327,China,Displays,2022,8,280,602,11850,0.72,60,0.77
SUP00327,China,Displays,2023,5,279,833,11926,0.65,46,0.64
SUP00327,China,Displays,2024,9,361,605,12773,0.66,49,0.67
SUP00328,China,Assembly,2020,74,52,585,11154,0.88,30,0.86
SUP00328,China,Assembly,2021,81,130,491,10360,0.93,12,0.86
SUP00328,China,Assembly,2022,82,131,482,10416,0.87,29,0.82
SUP00328,China,Assembly,2023,78,150,772,10534,0.86,29,0.87
SUP00328,China,Assembly,2024,79,130,492,10790,0.93,26,0.85
SUP00329,USA,Displays,2020,59,336,614,12197,0.36,16,0.4
SUP00329,USA,Displays,2021,64,209,939,11975,0.4,19,0.41
SUP00329,USA,Displays,2022,62,298,753,12545,0.48,12,0.52
SUP00329,USA,Displays,2023,60,248,669,11999,0.47,26,0.42
SUP00329,USA,Displays,2024,64,385,785,11656,0.41,13,0.42
SUP00330,Mexico,Semiconductors,2020,12,389,1177,14671,0.96,28,0.92
SUP00330,Mexico,Semiconductors,2021,11,416,1431,14672,0.9,27,0.94
SUP00330,Mexico,Semiconductors,2022,13,387,1517,15213,0.98,19,0.92
SUP00330,Mexico,Semiconductors,2023,12,385,1524,15019,0.92,31,0.86
SUP00330,Mexico,Semiconductors,2024,7,378,1529,15170,0.92,22,0.91
SUP00331,India,Displays,2020,42,320,671,11842,0.65,24,0.68
SUP00331,India,Displays,2021,51,275,712,12285,0.65,36,0.73
SUP00331,India,Displays,2022,42,320,683,12064,0.72,33,0.67
SUP00331,India,Displays,2023,51,378,765,12197,0.65,26,0.67
SUP00331,India,Displays,2024,50,313,772,12205,0.68,32,0.7
SUP00332,India,Assembly,2020,57,122,527,10469,0.48,9,0.44
SUP00332,India,Assembly,2021,57,-23,577,10955,0.41,4,0.37
SUP00332,India,Assembly,2022,53,109,747,11012,0.48,16,0.52
SUP00332,India,Assembly,2023,55,178,499,10363,0.46,5,0.42
SUP00332,India,Assembly,2024,56,71,671,10400,0.33,17,0.38
SUP00333,Thailand,Assembly,2020,54,66,824,10549,0.75,52,0.71
SUP00333,Thailand,Assembly,2021,55,208,518,10874,0.78,54,0.79
SUP00333,Thailand,Assembly,2022,59,102,603,10582,0.86,38,0.88
SUP00333,Thailand,Assembly,2023,53,88,358,10877,0.96,54,0.94
SUP00333,Thailand,Assembly,2024,59,31,613,10558,0.97,41,0.91
SUP00334,Brazil,Packaging,2020,68,77,385,3772,0.39,31,0.44
SUP00334,Brazil,Packaging,2021,72,130,70,3570,0.46,35,0.42
SUP00334,Brazil,Packaging,2022,73,52,391,4169,0.44,47,0.37
SUP00334,Brazil,Packaging,2023,71,46,405,3699,0.45,45,0.42
SUP00334,Brazil,Packaging,2024,67,79,218,4250,0.42,45,0.42
SUP00335,Vietnam,Assembly,2020,46,219,511,10344,0.66,0,0.64
SUP00335,Vietnam,Assembly,2021,44,185,607,10483,0.67,3,0.62
SUP00335,Vietnam,Assembly,2022,49,74,648,10651,0.66,0,0.75
SUP00335,Vietnam,Assembly,2023,47,64,587,10003,0.69,0,0.68
SUP00335,Vietnam,Assembly,2024,51,125,672,10597,0.64,7,0.71
SUP00336,Brazil,Assembly,2020,35,62,538,10978,0.69,15,0.7
SUP00336,Brazil,Assembly,2021,44,87,369,10621,0.75,22,0.78
SUP00336,Brazil,Assembly,2022,36,-36,535,10506,0.84,10,0.77
SUP00336,Brazil,Assembly,2023,37,149,685,10252,0.76,28,0.77
SUP00336,Brazil,Assembly,2024,35,97,546,10236,0.69,11,0.73
SUP00337,USA,Displays,2020,9,241,848,11795,0.42,51,0.37
SUP00337,USA,Displays,2021,6,336,733,11956,0.3,57,0.4
SUP00337,USA,Displays,2022,7,366,698,11815,0.41,56,0.47
SUP00337,USA,Displays,2023,5,270,647,12181,0.52,49,0.5
SUP00337,USA,Displays,2024,8,296,867,11911,0.41,67,0.46
SUP00338,India,Semiconductors,2020,18,447,1206,15386,0.63,39,0.68
SUP00338,India,Semiconductors,2021,26,420,1474,15156,0.67,51,0.62
SUP00338,India,Semiconductors,2022,23,468,1284,15533,0.64,42,0.69
SUP00338,India,Semiconductors,2023,24,385,1452,15184,0.74,37,0.79
SUP00338,India,Semiconductors,2024,19,444,1463,14679,0.83,50,0.78
SUP00339,Vietnam,Batteries,2020,7,817,1404,14599,0.92,43,0.92
SUP00339,Vietnam,Batteries,2021,0,735,1288,15017,0.83,52,0.76
SUP00339,Vietnam,Batteries,2022,3,723,1417,14716,0.92,56,0.9
SUP00339,Vietnam,Batteries,2023,1,755,1324,14620,0.79,54,0.84
SUP00339,Vietnam,Batteries,2024,5,774,1426,14574,0.81,51,0.86
SUP00340,Brazil,Packaging,2020,2,127,93,3744,0.55,43,0.58
SUP00340,Brazil,Packaging,2021,0,106,135,3842,0.62,38,0.61
SUP00340,Brazil,Packaging,2022,0,142,87,4185,0.61,45,0.5
SUP00340,Brazil,Packaging,2023,1,-20,408,3291,0.71,48,0.74
SUP00340,Brazil,Packaging,2024,3,4,305,4286,0.59,39,0.65
SUP00341,Germany,Semiconductors,2020,66,366,1260,14909,0.6,32,0.59
SUP00341,Germany,Semiconductors,2021,63,439,1415,14634,0.53,26,0.51
SUP00341,Germany,Semiconductors,2022,68,400,1350,15120,0.54,20,0.53
SUP00341,Germany,Semiconductors,2023,63,307,1414,14994,0.64,27,0.6
SUP00341,Germany,Semiconductors,2024,64,347,1469,14610,0.51,28,0.49
SUP00342,Germany,Textiles,2020,45,601,938,6838,0.57,0,0.6
SUP00342,Germany,Textiles,2021,37,592,872,7237,0.59,0,0.58
SUP00342,Germany,Textiles,2022,37,557,858,6753,0.57,11,0.62
SUP00342,Germany,Textiles,2023,38,563,910,7385,0.78,1,0.69
SUP00342,Germany,Textiles,2024,42,585,860,6587,0.7,0,0.69
SUP00343,China,Assembly,2020,46,143,542,11215,0.84,38,0.87
SUP00343,China,Assembly,2021,46,96,647,10389,0.91,31,0.89
SUP00343,China,Assembly,2022,43,118,596,10588,0.82,38,0.84
SUP00343,China,Assembly,2023,47,42,550,10498,0.94,25,0.96
SUP00343,China,Assembly,2024,44,166,567,10590,1.0,39,0.95
SUP00344,China,Displays,2020,13,304,828,12029,0.45,60,0.5
SUP00344,China,Displays,2021,20,282,753,11955,0.55,61,0.57
SUP00344,China,Displays,2022,16,199,879,12484,0.57,61,0.54
SUP00344,China,Displays,2023,22,360,904,12428,0.6,58,0.52
SUP00344,China,Displays,2024,18,313,754,12231,0.53,64,0.52
SUP00345,USA,Textiles,2020,45,606,824,7147,0.5,11,0.52
SUP00345,USA,Textiles,2021,48,667,975,7386,0.36,0,0.4
SUP00345,USA,Textiles,2022,50,638,860,6735,0.51,11,0.48
SUP00345,USA,Textiles,2023,45,650,975,7223,0.46,4,0.46
SUP00345,USA,Textiles,2024,41,657,762,7563,0.46,5,0.54
SUP00346,Thailand,Packaging,2020,74,15,380,4463,0.77,63,0.73
SUP00346,Thailand,Packaging,2021,75,174,342,4085,0.61,68,0.61
SUP00346,Thailand,Packaging,2022,68,-17,364,4319,0.7,51,0.68
SUP00346,Thailand,Packaging,2023,75,38,228,4387,0.61,55,0.61
SUP00346,Thailand,Packaging,2024,71,131,474,3701,0.57,52,0.72
SUP00347,Brazil,Packaging,2020,54,75,314,4227,0.87,42,0.87
SUP00347,Brazil,Packaging,2021,57,76,379,4100,0.92,34,0.86
SUP00347,Brazil,Packaging,2022,53,120,410,4413,0.87,23,0.91
SUP00347,Brazil,Packaging,2023,58,-59,200,4172,0.88,36,0.89
SUP00347,Brazil,Packaging,2024,58,49,386,3532,0.96,27,0.92
SUP00348,Vietnam,Packaging,2020,54,11,377,4098,0.66,33,0.65
SUP00348,Vietnam,Packaging,2021,57,144,118,4413,0.69,45,0.71
SUP00348,Vietnam,Packaging,2022,55,7,-17,4636,0.78,32,0.77
SUP00348,Vietnam,Packaging,2023,53,72,113,4308,0.78,38,0.74
SUP00348,Vietnam,Packaging,2024,55,17,231,4466,0.63,39,0.72
SUP00349,USA,Batteries,2020,48,717,1448,14857,0.63,15,0.68
SUP00349,USA,Batteries,2021,45,754,1402,14813,0.77,0,0.8
SUP00349,USA,Batteries,2022,51,782,1465,14611,0.67,3,0.66
SUP00349,USA,Batteries,2023,46,826,1299,14921,0.68,1,0.71
SUP00349,USA,Batteries,2024,52,815,1742,15172,0.72,0,0.69
SUP00350,Vietnam,Assembly,2020,18,70,534,10666,0.87,5,0.85
SUP00350,Vietnam,Assembly,2021,18,85,657,10743,0.74,4,0.73
SUP00350,Vietnam,Assembly,2022,19,129,653,10913,0.86,1,0.78
SUP00350,Vietnam,Assembly,2023,20,31,443,10207,0.78,11,0.79
SUP00350,Vietnam,Assembly,2024,17,105,588,10514,0.74,13,0.74
SUP00351,China,Displays,2020,15,312,647,12152,0.92,42,0.93
SUP00351,China,Displays,2021,15,261,875,11257,0.89,42,0.89
SUP00351,China,Displays,2022,15,328,737,11562,0.81,44,0.84
SUP00351,China,Displays,2023,22,419,621,11606,0.89,35,0.85
SUP00351,China,Displays,2024,16,299,751,11985,0.92,37,0.97
SUP00352,India,Displays,2020,38,342,636,12409,0.58,16,0.65
SUP00352,India,Displays,2021,30,365,722,11768,0.65,13,0.64
SUP00352,India,Displays,2022,33,327,686,11926,0.57,15,0.56
SUP00352,India,Displays,2023,30,369,761,12279,0.61,16,0.6
SUP00352,India,Displays,2024,30,297,823,12373,0.6,20,0.63
SUP00353,Vietnam,Batteries,2020,0,813,1548,14656,0.5,39,0.51
SUP00353,Vietnam,Batteries,2021,2,771,1468,14675,0.5,32,0.51
SUP00353,Vietnam,Batteries,2022,0,754,1433,14657,0.64,30,0.55
SUP00353,Vietnam,Batteries,2023,3,718,1388,15535,0.44,28,0.48
SUP00353,Vietnam,Batteries,2024,4,819,1435,14419,0.63,23,0.58
SUP00354,Vietnam,Packaging,2020,19,30,356,3691,0.39,56,0.39
SUP00354,Vietnam,Packaging,2021,22,87,82,4151,0.35,54,0.41
SUP00354,Vietnam,Packaging,2022,26,44,-2,3994,0.39,47,0.38
SUP00354,Vietnam,Packaging,2023,19,21,469,3589,0.45,60,0.43
SUP00354,Vietnam,Packaging,2024,22,23,307,3989,0.51,47,0.53
SUP00355,Mexico,Packaging,2020,70,74,267,3802,0.76,24,0.63
SUP00355,Mexico,Packaging,2021,64,103,181,3882,0.7,17,0.72
SUP00355,Mexico,Packaging,2022,67,21,324,3465,0.82,19,0.75
SUP00355,Mexico,Packaging,2023,70,159,319,4162,0.7,26,0.7
SUP00355,Mexico,Packaging,2024,70,96,298,3672,0.58,23,0.5
SUP00356,China,Packaging,2020,44,-44,298,4060,0.49,38,0.48
SUP00356,China,Packaging,2021,46,109,173,3564,0.6,34,0.55
SUP00356,China,Packaging,2022,39,-13,129,3318,0.52,52,0.58
SUP00356,China,Packaging,2023,47,78,158,3537,0.5,48,0.53
SUP00356,China,Packaging,2024,47,80,38,4485,0.38,34,0.4
SUP00357,USA,Assembly,2020,74,67,679,9837,0.81,51,0.79
SUP00357,USA,Assembly,2021,75,134,577,10606,0.75,47,0.75
SUP00357,USA,Assembly,2022,72,77,666,10475,0.69,53,0.71
SUP00357,USA,Assembly,2023,67,132,521,10938,0.74,65,0.76
SUP00357,USA,Assembly,2024,75,41,496,10417,0.72,48,0.73
SUP00358,China,Semiconductors,2020,20,392,1321,14659,0.66,11,0.73
SUP00358,China,Semiconductors,2021,21,352,1293,15203,0.61,26,0.72
SUP00358,China,Semiconductors,2022,16,314,1399,14899,0.81,21,0.68
SUP00358,China,Semiconductors,2023,18,332,1432,15093,0.64,16,0.71
SUP00358,China,Semiconductors,2024,16,514,1312,14884,0.56,22,0.65
SUP00359,USA,Textiles,2020,42,599,783,6889,0.63,4,0.6
SUP00359,USA,Textiles,2021,36,596,755,7059,0.64,6,0.67
SUP00359,USA,Textiles,2022,37,557,895,7549,0.6,7,0.64
SUP00359,USA,Textiles,2023,37,637,713,6924,0.68,10,0.68
SUP00359,USA,Textiles,2024,42,639,879,7308,0.67,16,0.66
SUP00360,Mexico,Displays,2020,56,382,816,12220,0.86,58,0.88
SUP00360,Mexico,Displays,2021,56,307,811,12016,0.71,44,0.79
SUP00360,Mexico,Displays,2022,62,343,828,11833,0.98,56,0.86
SUP00360,Mexico,Displays,2023,57,343,605,12022,0.85,44,0.92
SUP00360,Mexico,Displays,2024,59,354,862,11935,0.92,56,0.89
SUP00361,Germany,Semiconductors,2020,15,398,1632,14637,0.72,25,0.72
SUP00361,Germany,Semiconductors,2021,8,484,1245,15068,0.66,14,0.67
SUP00361,Germany,Semiconductors,2022,11,489,1569,14820,0.63,27,0.69
SUP00361,Germany,Semiconductors,2023,14,414,1449,14948,0.63,23,0.68
SUP00361,Germany,Semiconductors,2024,8,407,1445,14723,0.65,33,0.69
SUP00362,India,Packaging,2020,31,169,324,3644,0.7,12,0.81
SUP00362,India,Packaging,2021,34,48,43,3796,0.78,9,0.84
SUP00362,India,Packaging,2022,26,47,211,4374,0.89,15,0.81
SUP00362,India,Packaging,2023,33,23,228,4106,0.75,6,0.75
SUP00362,India,Packaging,2024,30,141,203,3998,0.75,2,0.74
SUP00363,Vietnam,Assembly,2020,65,58,630,10096,0.69,0,0.73
SUP00363,Vietnam,Assembly,2021,65,117,713,10541,0.81,4,0.76
SUP00363,Vietnam,Assembly,2022,66,148,696,10630,0.71,7,0.7
SUP00363,Vietnam,Assembly,2023,71,141,497,9841,0.79,0,0.75
SUP00363,Vietnam,Assembly,2024,67,145,647,10907,0.78,0,0.72
SUP00364,Vietnam,Assembly,2020,82,100,578,10954,0.82,26,0.84
SUP00364,Vietnam,Assembly,2021,79,26,521,10689,0.81,20,0.84
SUP00364,Vietnam,Assembly,2022,78,52,591,10775,0.85,24,0.79
SUP00364,Vietnam,Assembly,2023,76,131,564,10882,0.72,27,0.84
SUP00364,Vietnam,Assembly,2024,80,73,488,10332,0.78,31,0.82
SUP00365,Thailand,Packaging,2020,0,97,56,3916,0.51,43,0.49
SUP00365,Thailand,Packaging,2021,0,42,37,3487,0.46,46,0.5
SUP00365,Thailand,Packaging,2022,5,81,364,3952,0.53,44,0.54
SUP00365,Thailand,Packaging,2023,5,82,350,3781,0.42,50,0.44
SUP00365,Thailand,Packaging,2024,3,104,155,3414,0.44,42,0.48
SUP00366,China,Semiconductors,2020,10,307,1349,15034,0.29,35,0.41
SUP00366,China,Semiconductors,2021,15,413,1075,14959,0.52,31,0.58
SUP00366,China,Semiconductors,2022,11,310,1458,15076,0.6,36,0.6
SUP00366,China,Semiconductors,2023,14,425,1446,15437,0.39,24,0.45
SUP00366,China,Semiconductors,2024,11,364,1412,14723,0.55,33,0.57
SUP00367,Germany,Textiles,2020,32,626,798,6914,0.53,0,0.57
SUP00367,Germany,Textiles,2021,31,576,702,7463,0.58,6,0.66
SUP00367,Germany,Textiles,2022,25,602,742,7248,0.69,3,0.68
SUP00367,Germany,Textiles,2023,32,597,809,7077,0.64,3,0.66
SUP00367,Germany,Textiles,2024,25,532,776,6613,0.75,1,0.69
SUP00368,Brazil,Batteries,2020,6,826,1391,14970,0.53,16,0.59
SUP00368,Brazil,Batteries,2021,9,760,1499,14577,0.64,23,0.62
SUP00368,Brazil,Batteries,2022,5,763,1515,15531,0.6,9,0.54
SUP00368,Brazil,Batteries,2023,6,703,1364,15260,0.62,14,0.6
SUP00368,Brazil,Batteries,2024,9,833,1651,15347,0.6,28,0.61
SUP00369,Germany,Packaging,2020,62,108,328,4177,0.8,62,0.73
SUP00369,Germany,Packaging,2021,55,38,324,3886,0.66,61,0.69
SUP00369,Germany,Packaging,2022,57,-12,398,4286,0.58,63,0.65
SUP00369,Germany,Packaging,2023,58,-8,226,3498,0.59,51,0.65
SUP00369,Germany,Packaging,2024,63,20,295,3983,0.74,63,0.72
SUP00370,China,Packaging,2020,0,5,197,3697,0.45,10,0.44
SUP00370,China,Packaging,2021,2,127,225,4004,0.45,0,0.45
SUP00370,China,Packaging,2022,0,15,121,3911,0.44,0,0.46
SUP00370,China,Packaging,2023,3,92,233,3958,0.51,6,0.49
SUP00370,China,Packaging,2024,2,45,441,3759,0.38,0,0.41
